OID_,GEOID,INTPTLAT,NAME,COALIT,INTPTLON,COUNT,SUM_SQ_FT
2818,410510075001011,+45.5585051,CULLY,CNN,-122.6056976,40.000000000000000,43426.000000000000000
2819,410510073001082,+45.5679139,CULLY,CNN,-122.5843854,10.000000000000000,213959.000000000000000
2820,410510040024083,+45.5770135,UNIVERSITY PARK,NPNS,-122.7278110,6.000000000000000,6825.000000000000000
2821,410510073001189,+45.5814183,SUNDERLAND,CNN,-122.6384913,8.000000000000000,457094.000000000000000
2822,410510041022002,+45.5847961,CATHEDRAL PARK,NPNS,-122.7404813,21.000000000000000,23529.000000000000000
2823,410510024023016,+45.5354127,IRVINGTON,NECN,-122.6560629,6.000000000000000,20353.000000000000000
2824,410510058002002,+45.5063564,SOUTH PORTLAND,SWCS,-122.6838617,2.000000000000000,6965.000000000000000
2825,410510011022075,+45.5053256,HOSFORD-ABERNETHY,SEUL,-122.6542285,9.000000000000000,29557.000000000000000
2826,410510029012029,+45.5489296,ROSEWAY,CNN,-122.5907378,33.000000000000000,26844.000000000000000
2827,410519800001026,+45.5406220,OVERLOOK,NPNS,-122.6800213,1.000000000000000,5008.000000000000000
2828,410510003012022,+45.4802784,EASTMORELAND/REED,SEUL,-122.6231303,17.000000000000000,29550.000000000000000
2829,410510059032005,+45.4726370,SOUTH PORTLAND,SWCS,-122.6683860,12.000000000000000,13467.000000000000000
2830,410510073001002,+45.6053596,SUNDERLAND,CNN,-122.6390850,1.000000000000000,0.000000000000000
2831,410510028011024,+45.5445275,ROSE CITY PARK,CNN,-122.6019911,32.000000000000000,37289.000000000000000
2832,410510031003024,+45.5524232,ALAMEDA,NECN,-122.6343595,23.000000000000000,25088.000000000000000
2833,410510010003001,+45.5044526,HOSFORD-ABERNETHY,SEUL,-122.6414953,20.000000000000000,40250.000000000000000
2834,410510028012022,+45.5416112,ROSE CITY PARK,CNN,-122.5999579,29.000000000000000,31964.000000000000000
2835,410510010004016,+45.4925445,BROOKLYN,SEUL,-122.6526631,10.000000000000000,24629.000000000000000
2836,410510003021010,+45.4755738,EASTMORELAND,SEUL,-122.6239018,47.000000000000000,69339.000000000000000
2837,410519800001016,+45.5500146,OVERLOOK,NPNS,-122.6939699,20.000000000000000,225180.000000000000000
2838,410050209001010,+45.4521648,ARDENWALD-JOHNSON CREEK,SEUL,-122.6211926,28.000000000000000,44871.000000000000000
2839,410510043001078,+45.5562709,MC UNCLAIMED #14,UNCLAIMED,-122.7276715,4.000000000000000,88621.000000000000000
2840,410510069001061,+45.5064180,SOUTHWEST HILLS,NWNW,-122.7267783,27.000000000000000,85862.000000000000000
2841,410510013014011,+45.5168105,SUNNYSIDE,SEUL,-122.6316335,4.000000000000000,25639.000000000000000
2842,410510003021014,+45.4735606,EASTMORELAND,SEUL,-122.6267151,28.000000000000000,37198.000000000000000
2843,410510010003060,+45.5024155,HOSFORD-ABERNETHY,SEUL,-122.6481720,12.000000000000000,15453.000000000000000
2844,410510014002009,+45.5138968,SUNNYSIDE,SEUL,-122.6186457,38.000000000000000,56047.000000000000000
2845,410510046011007,+45.5280020,HILLSIDE,NWNW,-122.7118399,35.000000000000000,72922.000000000000000
2846,410510028011032,+45.5445622,ROSE CITY PARK,CNN,-122.6101614,40.000000000000000,42481.000000000000000
2847,410510011021012,+45.5101484,HOSFORD-ABERNETHY,SEUL,-122.6500084,21.000000000000000,19597.000000000000000
2848,410510027022014,+45.5335471,ROSE CITY PARK,CNN,-122.6106977,10.000000000000000,8624.000000000000000
2849,410510043001065,+45.5775877,LINNTON,NWNW,-122.7573103,97.000000000000000,675947.000000000000000
2850,410510001022022,+45.4697000,SELLWOOD-MORELAND,SEUL,-122.6578996,23.000000000000000,34410.000000000000000
2851,410510035021023,+45.5514894,OVERLOOK,NPNS,-122.6800983,14.000000000000000,12317.000000000000000
2852,410510030003015,+45.5492055,BEAUMONT-WILSHIRE,CNN,-122.6155837,37.000000000000000,47513.000000000000000
2853,410050209003006,+45.4554050,ARDENWALD-JOHNSON CREEK,SEUL,-122.6313123,40.000000000000000,64321.000000000000000
2854,410510012021024,+45.5091178,HOSFORD-ABERNETHY,SEUL,-122.6389355,27.000000000000000,30306.000000000000000
2855,410510012022026,+45.5049945,HOSFORD-ABERNETHY,SEUL,-122.6440820,4.000000000000000,14224.000000000000000
2856,410510003024020,+45.4639098,ARDENWALD-JOHNSON CREEK,SEUL,-122.6302913,41.000000000000000,125829.000000000000000
2857,410510046021010,+45.5146391,SOUTHWEST HILLS,NWNW,-122.6971579,9.000000000000000,22917.000000000000000
2858,410510003026019,+45.4741541,EASTMORELAND,SEUL,-122.6299001,21.000000000000000,28304.000000000000000
2859,410510013012002,+45.5153785,SUNNYSIDE,SEUL,-122.6263440,10.000000000000000,12598.000000000000000
2860,410510003025007,+45.4705325,EASTMORELAND,SEUL,-122.6308871,45.000000000000000,45312.000000000000000
2861,410510040024068,+45.5805104,UNIVERSITY PARK,NPNS,-122.7243657,4.000000000000000,5721.000000000000000
2862,410510029012011,+45.5531480,ROSEWAY,CNN,-122.5862580,22.000000000000000,27875.000000000000000
2863,410510028023011,+45.5317280,ROSE CITY PARK,CNN,-122.6081847,22.000000000000000,27442.000000000000000
2864,410510058001010,+45.5072301,SOUTHWEST HILLS,NWNW,-122.6952690,8.000000000000000,23569.000000000000000
2865,410510073001098,+45.5677434,CULLY,CNN,-122.5959800,13.000000000000000,143188.000000000000000
2866,410510070021000,+45.5260544,FOREST PARK,NWNW,-122.7215509,2.000000000000000,7928.000000000000000
2867,410510030002009,+45.5575015,BEAUMONT-WILSHIRE,CNN,-122.6291440,28.000000000000000,27796.000000000000000
2868,410510002011041,+45.4653898,SELLWOOD-MORELAND,SEUL,-122.6460563,26.000000000000000,36727.000000000000000
2869,410510076002014,+45.5574911,CULLY,CNN,-122.5942269,30.000000000000000,34552.000000000000000
2870,410510011011128,+45.5093490,HOSFORD-ABERNETHY,SEUL,-122.6644959,5.000000000000000,25842.000000000000000
2871,410510010003041,+45.5031330,HOSFORD-ABERNETHY,SEUL,-122.6501950,13.000000000000000,20447.000000000000000
2872,410510002022027,+45.4757567,SELLWOOD-MORELAND,SEUL,-122.6425688,36.000000000000000,42744.000000000000000
2873,410510070022038,+45.5462659,FOREST PARK,NWNW,-122.7839861,16.000000000000000,39937.000000000000000
2874,410510046012012,+45.5220671,ARLINGTON HEIGHTS,NWNW,-122.7063532,3.000000000000000,7531.000000000000000
2875,410510040023034,+45.5812792,UNIVERSITY PARK,NPNS,-122.7382734,56.000000000000000,70741.000000000000000
2876,410510003021002,+45.4781112,EASTMORELAND,SEUL,-122.6273889,17.000000000000000,22609.000000000000000
2877,410510003011019,+45.4857043,REED,SEUL,-122.6251844,34.000000000000000,33540.000000000000000
2878,410510003012010,+45.4833387,EASTMORELAND/REED,SEUL,-122.6377082,1.000000000000000,6490.000000000000000
2879,410510002012008,+45.4626133,SELLWOOD-MORELAND,SEUL,-122.6391437,3.000000000000000,10298.000000000000000
2880,410670303002000,+45.4940215,SOUTHWEST HILLS,NWNW,-122.7461393,1.000000000000000,12.000000000000000
2881,410510070023028,+45.5683327,FOREST PARK,NWNW,-122.8068197,8.000000000000000,21015.000000000000000
2882,410510040023032,+45.5810535,UNIVERSITY PARK,NPNS,-122.7314146,16.000000000000000,20032.000000000000000
2883,410510001013012,+45.4632558,SELLWOOD-MORELAND,SEUL,-122.6574811,7.000000000000000,12773.000000000000000
2884,410510011022020,+45.5104309,HOSFORD-ABERNETHY,SEUL,-122.6562230,3.000000000000000,32132.000000000000000
2885,410510031004006,+45.5522184,ALAMEDA,NECN,-122.6402940,22.000000000000000,23809.000000000000000
2886,410510074002001,+45.5685515,CULLY,CNN,-122.6117305,19.000000000000000,35102.000000000000000
2887,410510040023031,+45.5805953,UNIVERSITY PARK,NPNS,-122.7320400,6.000000000000000,4675.000000000000000
2888,410510029024000,+45.5392903,ROSE CITY PARK,CNN,-122.5942086,2.000000000000000,17827.000000000000000
2889,410510075001000,+45.5621169,CULLY,CNN,-122.5977035,101.000000000000000,124206.000000000000000
2890,410510030003000,+45.5550925,BEAUMONT-WILSHIRE,CNN,-122.6176626,60.000000000000000,83780.000000000000000
2891,410510028021001,+45.5381940,ROSE CITY PARK,CNN,-122.6010400,21.000000000000000,22992.000000000000000
2892,410510029022021,+45.5440909,ROSEWAY,CNN,-122.5897444,25.000000000000000,20939.000000000000000
2893,410510001013009,+45.4613740,SELLWOOD-MORELAND,SEUL,-122.6628398,40.000000000000000,95440.000000000000000
2894,410510059033015,+45.4818115,SOUTH PORTLAND,SWCS,-122.6753155,3.000000000000000,40181.000000000000000
2895,410510011022010,+45.5111665,HOSFORD-ABERNETHY,SEUL,-122.6613105,2.000000000000000,27277.000000000000000
2896,410510069001059,+45.5036420,SOUTHWEST HILLS,NWNW,-122.7153163,7.000000000000000,29175.000000000000000
2897,410510040031004,+45.5904323,PORTSMOUTH,NPNS,-122.7184708,21.000000000000000,33177.000000000000000
2898,410510039031009,+45.5829746,PORTSMOUTH,NPNS,-122.7088943,10.000000000000000,12938.000000000000000
2899,410510060012000,+45.4898559,HILLSDALE,SWCS,-122.6904344,104.000000000000000,290567.000000000000000
2900,410510091024001,+45.4876015,CENTENNIAL,EPCO,-122.5020377,95.000000000000000,158029.000000000000000
2901,410510066023019,+45.4730661,MULTNOMAH,SWCS,-122.7071921,11.000000000000000,24352.000000000000000
2902,410510065022013,+45.4623671,MULTNOMAH,SWCS,-122.7070286,9.000000000000000,27396.000000000000000
2903,410510006013018,+45.4812931,LENTS,EPCO,-122.5725803,4.000000000000000,10834.000000000000000
2904,410510064033007,+45.4450262,FAR SOUTHWEST,SWCS,-122.7279620,12.000000000000000,24525.000000000000000
2905,410510082031020,+45.5158700,MILL PARK,EPCO,-122.5383093,12.000000000000000,53468.000000000000000
2906,410510021011049,+45.5196684,BUCKMAN,SEUL,-122.6570815,3.000000000000000,18822.000000000000000
2907,410510012031003,+45.5146573,BUCKMAN,SEUL,-122.6386346,8.000000000000000,14317.000000000000000
2908,410510062001014,+45.4674862,SOUTH BURLINGAME,SWCS,-122.6822495,6.000000000000000,16343.000000000000000
2909,410510064023009,+45.4461638,ARNOLD CREEK,SWCS,-122.6984540,7.000000000000000,10455.000000000000000
2910,410510035013009,+45.5563973,OVERLOOK,NPNS,-122.6833638,6.000000000000000,11366.000000000000000
2911,410510021011010,+45.5218747,BUCKMAN,SEUL,-122.6632465,2.000000000000000,24494.000000000000000
2912,410510021023000,+45.5253937,KERNS,SEUL,-122.6459315,6.000000000000000,15770.000000000000000
2913,410510011011105,+45.5132954,BUCKMAN,SEUL,-122.6612957,1.000000000000000,34333.000000000000000
2914,410510090021002,+45.5015285,POWELLHURST-GILBERT,EPCO,-122.5336333,19.000000000000000,29484.000000000000000
2915,410510012041005,+45.5182190,BUCKMAN,SEUL,-122.6375945,4.000000000000000,19452.000000000000000
2916,410510025016004,+45.5474660,ALAMEDA/IRVINGTON,NECN,-122.6436679,29.000000000000000,35391.000000000000000
2917,410510041024015,+45.5923429,ST. JOHNS,NPNS,-122.7397919,30.000000000000000,28221.000000000000000
2918,410510068022007,+45.4901638,BRIDLEMILE,SWCS,-122.7258971,15.000000000000000,26808.000000000000000
2919,410510092023010,+45.5113746,CENTENNIAL,EPCO,-122.5166321,6.000000000000000,8964.000000000000000
2920,410510097033010,+45.5154701,CENTENNIAL,EPCO,-122.4951862,29.000000000000000,41987.000000000000000
2921,410510011011046,+45.5168495,BUCKMAN,SEUL,-122.6541549,1.000000000000000,19615.000000000000000
2922,410510006013014,+45.4808093,LENTS,EPCO,-122.5645654,71.000000000000000,85943.000000000000000
2923,410510064022005,+45.4532017,MARSHALL PARK,SWCS,-122.6929774,23.000000000000000,51054.000000000000000
2924,410510065013013,+45.4554675,ASHCREEK,SWCS,-122.7390053,36.000000000000000,48446.000000000000000
2925,410510021023030,+45.5211011,BUCKMAN,SEUL,-122.6465170,17.000000000000000,32184.000000000000000
2926,410510041032026,+45.5933332,ST. JOHNS,NPNS,-122.7338728,13.000000000000000,25000.000000000000000
2927,410510021022005,+45.5225921,BUCKMAN,SEUL,-122.6530442,1.000000000000000,33677.000000000000000
2928,410510042001020,+45.5938579,ST. JOHNS,NPNS,-122.7510778,16.000000000000000,15417.000000000000000
2929,410510020021004,+45.5289286,KERNS,SEUL,-122.6439272,1.000000000000000,31813.000000000000000
2930,410510006021000,+45.4765086,LENTS,EPCO,-122.5576042,2.000000000000000,6929.000000000000000
2931,410510066023005,+45.4757611,HILLSDALE,SWCS,-122.7000655,1.000000000000000,12197.000000000000000
2932,410510026003011,+45.5361127,GRANT PARK,CNN,-122.6272013,35.000000000000000,36163.000000000000000
2933,410510063002005,+45.4457889,COLLINS VIEW,SWCS,-122.6687557,10.000000000000000,32563.000000000000000
2934,410510041031022,+45.5957120,ST. JOHNS,NPNS,-122.7477855,25.000000000000000,29219.000000000000000
2935,410510021022003,+45.5225430,BUCKMAN,SEUL,-122.6510734,6.000000000000000,23884.000000000000000
2936,410510018012021,+45.5235693,NORTH TABOR,SEUL,-122.6028020,19.000000000000000,36710.000000000000000
2937,410510059011016,+45.4888234,SOUTH PORTLAND,SWCS,-122.6784719,5.000000000000000,11022.000000000000000
2938,410510041042028,+45.5980405,ST. JOHNS,NPNS,-122.7590983,12.000000000000000,14388.000000000000000
2939,410510098034001,+45.4936177,CENTENNIAL,EPCO,-122.4826738,63.000000000000000,130412.000000000000000
2940,410510041021028,+45.5871081,ST. JOHNS,NPNS,-122.7364846,7.000000000000000,11861.000000000000000
2941,410510065011008,+45.4631237,ASHCREEK,SWCS,-122.7294405,49.000000000000000,94664.000000000000000
2942,410510063001029,+45.4557316,COLLINS VIEW,SWCS,-122.6829481,37.000000000000000,66337.000000000000000
2943,410510025022005,+45.5348111,SULLIVAN'S GULCH,NECN,-122.6386312,7.000000000000000,13661.000000000000000
2944,410510019001015,+45.5279596,LAURELHURST,SEUL,-122.6176560,11.000000000000000,15245.000000000000000
2945,410510083012002,+45.5036484,POWELLHURST-GILBERT,EPCO,-122.5725241,37.000000000000000,46688.000000000000000
2946,410510006011019,+45.4857587,LENTS,EPCO,-122.5595021,31.000000000000000,49963.000000000000000
2947,410510006023019,+45.4752207,LENTS,EPCO,-122.5712742,15.000000000000000,11913.000000000000000
2948,410510006012010,+45.4808753,LENTS,EPCO,-122.5606933,21.000000000000000,25743.000000000000000
2949,410510064024026,+45.4368368,ARNOLD CREEK,SWCS,-122.7008760,80.000000000000000,191026.000000000000000
2950,410510040031003,+45.5904118,PORTSMOUTH,NPNS,-122.7173736,18.000000000000000,33368.000000000000000
2951,410510067021023,+45.4762364,HILLSDALE,SWCS,-122.6972692,1.000000000000000,7917.000000000000000
2952,410510068021009,+45.4989430,BRIDLEMILE/SOUTHWEST HILLS,SWCS/NWNW,-122.7185714,67.000000000000000,139504.000000000000000
2953,410510037021031,+45.5670723,PIEDMONT,NPNS,-122.6644653,10.000000000000000,14297.000000000000000
2954,410510021012037,+45.5232900,KERNS,SEUL,-122.6612336,2.000000000000000,35958.000000000000000
2955,410510012031020,+45.5132413,BUCKMAN,SEUL,-122.6420052,13.000000000000000,17200.000000000000000
2956,410510065022004,+45.4656967,MULTNOMAH,SWCS,-122.7063443,40.000000000000000,78547.000000000000000
2957,410510097032012,+45.5073879,CENTENNIAL,EPCO,-122.4891630,11.000000000000000,10549.000000000000000
2958,410510020022000,+45.5225042,BUCKMAN,SEUL,-122.6382683,12.000000000000000,60790.000000000000000
2959,410510072023110,+45.6252940,ST. JOHNS,NPNS,-122.7792967,52.000000000000000,1257810.000000000000000
2960,410510020013010,+45.5278916,KERNS,SEUL,-122.6351932,1.000000000000000,399.000000000000000
2961,410510089023029,+45.4682313,LENTS,EPCO,-122.5545075,15.000000000000000,28430.000000000000000
2962,410510026003012,+45.5361128,GRANT PARK,CNN,-122.6295290,28.000000000000000,31364.000000000000000
2963,410510067011019,+45.4768372,HAYHURST,SWCS,-122.7240091,11.000000000000000,44345.000000000000000
2964,410510025024004,+45.5381945,IRVINGTON,NECN,-122.6437290,24.000000000000000,29155.000000000000000
2965,410510066012009,+45.4746981,MAPLEWOOD,SWCS,-122.7329702,18.000000000000000,21267.000000000000000
2966,410510019004039,+45.5270912,LAURELHURST,SEUL,-122.6239268,4.000000000000000,49829.000000000000000
2967,410510021023025,+45.5211099,BUCKMAN,SEUL,-122.6490533,13.000000000000000,15040.000000000000000
2968,410510040033017,+45.5888173,PORTSMOUTH,NPNS,-122.7226837,30.000000000000000,36982.000000000000000
2969,410510061002010,+45.4804097,HILLSDALE,SWCS,-122.6977392,14.000000000000000,19966.000000000000000
2970,410510040032010,+45.5935168,PORTSMOUTH,NPNS,-122.7239103,12.000000000000000,14602.000000000000000
2971,410510019002024,+45.5213922,LAURELHURST,SEUL,-122.6195809,9.000000000000000,14372.000000000000000
2972,410510060011015,+45.4805067,HILLSDALE,SWCS,-122.6831089,10.000000000000000,20458.000000000000000
2973,410510066023010,+45.4754783,MULTNOMAH,SWCS,-122.7087300,21.000000000000000,49603.000000000000000
2974,410510011011057,+45.5147160,BUCKMAN,SEUL,-122.6561971,1.000000000000000,33688.000000000000000
2975,410510018013039,+45.5231268,NORTH TABOR,SEUL,-122.6095539,3.000000000000000,14717.000000000000000
2976,410510024012003,+45.5428679,IRVINGTON,NECN,-122.6509403,21.000000000000000,38731.000000000000000
2977,410510040035027,+45.5827988,PORTSMOUTH,NPNS,-122.7213380,32.000000000000000,48506.000000000000000
2978,410510025022016,+45.5318001,SULLIVAN'S GULCH,NECN,-122.6401877,24.000000000000000,30227.000000000000000
2979,410510066021007,+45.4683831,HILLSDALE,SWCS,-122.6968538,71.000000000000000,105882.000000000000000
2980,410510042001012,+45.5931431,ST. JOHNS,NPNS,-122.7557992,15.000000000000000,15183.000000000000000
2981,410510041031007,+45.5989767,ST. JOHNS,NPNS,-122.7480178,30.000000000000000,33941.000000000000000
2982,410510065013002,+45.4595897,ASHCREEK,SWCS,-122.7342853,9.000000000000000,20221.000000000000000
2983,410510041041006,+45.6020680,ST. JOHNS,NPNS,-122.7488350,17.000000000000000,53995.000000000000000
2984,410510097013001,+45.5182462,CENTENNIAL,EPCO,-122.5003653,41.000000000000000,86274.000000000000000
2985,410510059033010,+45.4843750,SOUTH PORTLAND,SWCS,-122.6757916,2.000000000000000,55107.000000000000000
2986,410510082033006,+45.5181833,MILL PARK,EPCO,-122.5533277,4.000000000000000,6671.000000000000000
2987,410510091021001,+45.4970244,CENTENNIAL,EPCO,-122.5155147,75.000000000000000,121524.000000000000000
2988,410510021021012,+45.5255816,KERNS,SEUL,-122.6490552,10.000000000000000,82725.000000000000000
2989,410510067022011,+45.4796068,HAYHURST,SWCS,-122.7204518,51.000000000000000,111593.000000000000000
2990,410510062001018,+45.4637024,SOUTH BURLINGAME,SWCS,-122.6819602,8.000000000000000,15409.000000000000000
2991,410510025023004,+45.5339483,SULLIVAN'S GULCH,NECN,-122.6439124,12.000000000000000,37057.000000000000000
2992,410510021011025,+45.5212551,BUCKMAN,SEUL,-122.6563160,1.000000000000000,7899.000000000000000
2993,410510041032013,+45.5963285,ST. JOHNS,NPNS,-122.7442712,19.000000000000000,27169.000000000000000
2994,410510020013007,+45.5292732,KERNS,SEUL,-122.6351227,18.000000000000000,30669.000000000000000
2995,410510011011028,+45.5175721,BUCKMAN,SEUL,-122.6571917,3.000000000000000,34142.000000000000000
2996,410510035013006,+45.5587062,OVERLOOK,NPNS,-122.6887276,26.000000000000000,30977.000000000000000
2997,410510040035001,+45.5855635,PORTSMOUTH,NPNS,-122.7222226,26.000000000000000,24202.000000000000000
2998,410510098042013,+45.4961360,CENTENNIAL,EPCO,-122.4921490,21.000000000000000,48502.000000000000000
