OID_,GEOID,INTPTLAT,INTPTLON,COUNT,SUM_SQ_FT
7640,410050222081022,+45.4561784,-122.5117266,9.000000000000000,18471.000000000000000
7641,410050216011018,+45.4537176,-122.5829820,14.000000000000000,16486.000000000000000
7642,410510087003000,+45.4751667,-122.6097004,19.000000000000000,40461.000000000000000
7643,410050216011013,+45.4537289,-122.5879747,16.000000000000000,16612.000000000000000
7644,410510038013020,+45.5779814,-122.6882285,15.000000000000000,21018.000000000000000
7645,410510059002008,+45.4769140,-122.6753895,33.000000000000000,43551.000000000000000
7646,410510106002019,+45.5164767,-122.6817333,2.000000000000000,40091.000000000000000
7647,410050201001081,+45.4244862,-122.6920812,59.000000000000000,189343.000000000000000
7648,410510008013002,+45.5043281,-122.6135180,33.000000000000000,49744.000000000000000
7649,410050222062001,+45.4593104,-122.5583036,2.000000000000000,8364.000000000000000
7650,410510106001054,+45.5189984,-122.6768848,5.000000000000000,39490.000000000000000
7651,410510065022002,+45.4653503,-122.7186113,36.000000000000000,41264.000000000000000
7652,410510106001053,+45.5192738,-122.6779066,1.000000000000000,39706.000000000000000
7653,410510040024073,+45.5780164,-122.7262224,8.000000000000000,6548.000000000000000
7654,410510037023014,+45.5658061,-122.6704409,12.000000000000000,16231.000000000000000
7655,410510032003004,+45.5548971,-122.6460447,28.000000000000000,34158.000000000000000
7656,410050222081005,+45.4602977,-122.4996882,2.000000000000000,5119.000000000000000
7657,410050208001015,+45.4557765,-122.6418559,6.000000000000000,452461.000000000000000
7658,410050210001004,+45.4591029,-122.6057043,18.000000000000000,54928.000000000000000
7659,410510039015042,+45.5842683,-122.7140138,4.000000000000000,6499.000000000000000
7660,410510043001166,+45.5439758,-122.7073928,26.000000000000000,886379.000000000000000
7661,410510057002026,+45.5087279,-122.6801169,3.000000000000000,52115.000000000000000
7662,410510034011000,+45.5621756,-122.6617663,1.000000000000000,38367.000000000000000
7663,410510036024010,+45.5736750,-122.6450618,37.000000000000000,44957.000000000000000
7664,410510014002011,+45.5132195,-122.6156370,15.000000000000000,16141.000000000000000
7665,410050208001021,+45.4562573,-122.6449975,17.000000000000000,606069.000000000000000
7666,410510036032006,+45.5673453,-122.6271020,30.000000000000000,38315.000000000000000
7667,410510041024038,+45.5901956,-122.7486577,4.000000000000000,2311.000000000000000
7668,410510037011019,+45.5768507,-122.6659011,24.000000000000000,25881.000000000000000
7669,410510045001028,+45.5381612,-122.7035373,6.000000000000000,56122.000000000000000
7670,410510037013015,+45.5726813,-122.6702606,27.000000000000000,26822.000000000000000
7671,410050216014013,+45.4609992,-122.6007037,16.000000000000000,15927.000000000000000
7672,410510080012017,+45.5352781,-122.5566889,12.000000000000000,125998.000000000000000
7673,410510037022015,+45.5645182,-122.6671702,12.000000000000000,13724.000000000000000
7674,410050216014021,+45.4597216,-122.5932329,22.000000000000000,27396.000000000000000
7675,410510106003055,+45.5164559,-122.6759490,3.000000000000000,37184.000000000000000
7676,410510040022006,+45.5807109,-122.7211830,6.000000000000000,10693.000000000000000
7677,410510051002017,+45.5262135,-122.6796973,6.000000000000000,21720.000000000000000
7678,410050216012012,+45.4520098,-122.5917828,8.000000000000000,13322.000000000000000
7679,410050222062016,+45.4562580,-122.5411012,4.000000000000000,10085.000000000000000
7680,410510014004015,+45.5059641,-122.6156668,28.000000000000000,36273.000000000000000
7681,410510006023014,+45.4748998,-122.5764561,33.000000000000000,33768.000000000000000
7682,410510041014091,+45.5990482,-122.7566532,18.000000000000000,17424.000000000000000
7683,410510017023006,+45.5221195,-122.5716500,14.000000000000000,17695.000000000000000
7684,410050202002010,+45.4213685,-122.7049933,144.000000000000000,511343.000000000000000
7685,410050203042002,+45.4329253,-122.7296409,1.000000000000000,8924.000000000000000
7686,410050203032002,+45.4309015,-122.7038323,48.000000000000000,228114.000000000000000
7687,410050222062025,+45.4528520,-122.5595469,13.000000000000000,32001.000000000000000
7688,410050201001054,+45.4306802,-122.6942536,1.000000000000000,3086.000000000000000
7689,410510018011027,+45.5277424,-122.5991691,18.000000000000000,22820.000000000000000
7690,410050211002000,+45.4476710,-122.6131195,19.000000000000000,28367.000000000000000
7691,410050203041021,+45.4280233,-122.7426080,40.000000000000000,61465.000000000000000
7692,410510010003035,+45.5024005,-122.6572901,3.000000000000000,25167.000000000000000
7693,410050209001018,+45.4596696,-122.6323407,31.000000000000000,40451.000000000000000
7694,410510073001019,+45.6004210,-122.6158627,24.000000000000000,39464.000000000000000
7695,410050216011005,+45.4574591,-122.5845980,5.000000000000000,4305.000000000000000
7696,410510072021237,+45.5823831,-122.6626064,3.000000000000000,24972.000000000000000
7697,410510073001087,+45.5688290,-122.5499034,8.000000000000000,59814.000000000000000
7698,410510032004026,+45.5504056,-122.6399710,2.000000000000000,3787.000000000000000
7699,410510099032024,+45.4736043,-122.4624670,8.000000000000000,18330.000000000000000
7700,410510011021023,+45.5104573,-122.6529118,18.000000000000000,29515.000000000000000
7701,410510072021173,+45.5988190,-122.6557100,87.000000000000000,127408.000000000000000
7702,410510067022022,+45.4784782,-122.7215106,20.000000000000000,45137.000000000000000
7703,410510073001033,+45.5786598,-122.6101415,7.000000000000000,445062.000000000000000
7704,410510036022038,+45.5660831,-122.6365357,6.000000000000000,6339.000000000000000
7705,410050216013009,+45.4539377,-122.5937259,13.000000000000000,13040.000000000000000
7706,410510036023006,+45.5694650,-122.6474855,24.000000000000000,23598.000000000000000
7707,410510036014005,+45.5678187,-122.6601292,9.000000000000000,9788.000000000000000
7708,410510067021003,+45.4799945,-122.7099783,21.000000000000000,57420.000000000000000
7709,410510016014005,+45.5095775,-122.5892835,6.000000000000000,14123.000000000000000
7710,410510006024012,+45.4784095,-122.5739759,29.000000000000000,34085.000000000000000
7711,410510016016016,+45.5181886,-122.5991666,36.000000000000000,49212.000000000000000
7712,410510079002001,+45.5544760,-122.5458009,71.000000000000000,76196.000000000000000
7713,410510087002000,+45.4746368,-122.5988804,70.000000000000000,75242.000000000000000
7714,410510007014004,+45.5043288,-122.5984687,30.000000000000000,28799.000000000000000
7715,410510029014001,+45.5546541,-122.5927199,28.000000000000000,31564.000000000000000
7716,410510072021208,+45.5829806,-122.6640292,1.000000000000000,2282.000000000000000
7717,410050208002027,+45.4442020,-122.6318890,30.000000000000000,61173.000000000000000
7718,410510086002009,+45.4660080,-122.5833434,108.000000000000000,153140.000000000000000
7719,410510089011055,+45.4690255,-122.4999621,24.000000000000000,59401.000000000000000
7720,410510058005008,+45.4922602,-122.7074910,42.000000000000000,108345.000000000000000
7721,410510037022010,+45.5657935,-122.6671605,10.000000000000000,13391.000000000000000
7722,410510029031018,+45.5498011,-122.5658027,4.000000000000000,14523.000000000000000
7723,410510038011004,+45.5849193,-122.6854564,7.000000000000000,73010.000000000000000
7724,410510040021016,+45.5769891,-122.7197046,11.000000000000000,11064.000000000000000
7725,410510098033027,+45.4948279,-122.4828671,16.000000000000000,52538.000000000000000
7726,410510106001013,+45.5222788,-122.6805816,1.000000000000000,13152.000000000000000
7727,410050222081044,+45.4606456,-122.5041143,4.000000000000000,4852.000000000000000
7728,410519800001030,+45.5679410,-122.7175790,2.000000000000000,5382.000000000000000
7729,410510037011031,+45.5747748,-122.6641760,27.000000000000000,25023.000000000000000
7730,410510008014009,+45.5030043,-122.6215172,19.000000000000000,30375.000000000000000
7731,410510072021179,+45.5998912,-122.6532773,1.000000000000000,1025.000000000000000
7732,410510021001025,+45.5260196,-122.6517267,18.000000000000000,389158.000000000000000
7733,410510031001026,+45.5609090,-122.6376170,12.000000000000000,13726.000000000000000
7734,410510066022009,+45.4715341,-122.7031155,27.000000000000000,34674.000000000000000
7735,410510032001009,+45.5609497,-122.6482354,18.000000000000000,21595.000000000000000
7736,410050201002022,+45.4249795,-122.6761465,23.000000000000000,48170.000000000000000
7737,410510003024048,+45.4621608,-122.6351860,37.000000000000000,140689.000000000000000
7738,410510017023021,+45.5209222,-122.5716557,13.000000000000000,17568.000000000000000
7739,410510057002025,+45.5083922,-122.6813884,1.000000000000000,36213.000000000000000
7740,410510025016012,+45.5459257,-122.6426436,27.000000000000000,29722.000000000000000
7741,410510086001023,+45.4720441,-122.5847703,12.000000000000000,15703.000000000000000
7742,410510031002015,+45.5583607,-122.6386527,14.000000000000000,17991.000000000000000
7743,410510039023014,+45.5760488,-122.6970065,26.000000000000000,23986.000000000000000
7744,410510057001025,+45.5043671,-122.6814551,3.000000000000000,47717.000000000000000
7745,410510039023034,+45.5717417,-122.6990550,9.000000000000000,11074.000000000000000
7746,410510029031012,+45.5498200,-122.5746663,42.000000000000000,72880.000000000000000
7747,410050210002023,+45.4539257,-122.6051743,9.000000000000000,13925.000000000000000
7748,410510036031016,+45.5691328,-122.6271005,31.000000000000000,34782.000000000000000
7749,410050209003012,+45.4470998,-122.6286131,20.000000000000000,35327.000000000000000
7750,410510057001038,+45.5011991,-122.6792449,7.000000000000000,28347.000000000000000
7751,410510067012006,+45.4841816,-122.7391526,101.000000000000000,221587.000000000000000
7752,410510036011001,+45.5674066,-122.6514866,34.000000000000000,42533.000000000000000
7753,410510036022024,+45.5674870,-122.6389427,19.000000000000000,17778.000000000000000
7754,410510080012015,+45.5338427,-122.5544980,4.000000000000000,18554.000000000000000
7755,410510010005008,+45.4990598,-122.6593506,11.000000000000000,17698.000000000000000
7756,410510024012002,+45.5428640,-122.6499255,28.000000000000000,30839.000000000000000
7757,410510036024029,+45.5725629,-122.6421481,14.000000000000000,12135.000000000000000
7758,410510074001006,+45.5668982,-122.6027213,27.000000000000000,48449.000000000000000
7759,410510068021014,+45.4940944,-122.7157658,18.000000000000000,51750.000000000000000
7760,410050201001086,+45.4270818,-122.6956659,29.000000000000000,98736.000000000000000
7761,410510032001023,+45.5597056,-122.6472692,22.000000000000000,33454.000000000000000
7762,410510060012002,+45.4840945,-122.6888875,10.000000000000000,22645.000000000000000
7763,410510060012006,+45.4805178,-122.6890291,45.000000000000000,100671.000000000000000
7764,410510041011006,+45.6035517,-122.7379163,29.000000000000000,325040.000000000000000
7765,410510031001019,+45.5621162,-122.6406512,14.000000000000000,12702.000000000000000
7766,410510081003046,+45.5269260,-122.5664419,8.000000000000000,10759.000000000000000
7767,410510034011012,+45.5621987,-122.6683268,4.000000000000000,15659.000000000000000
7768,410510056004000,+45.5143329,-122.6794230,1.000000000000000,17382.000000000000000
7769,410510034023029,+45.5501677,-122.6720469,10.000000000000000,12099.000000000000000
7770,410050208001035,+45.4457581,-122.6458019,22.000000000000000,126947.000000000000000
7771,410510063001019,+45.4494763,-122.6720000,2.000000000000000,34843.000000000000000
7772,410510022031007,+45.5473183,-122.6758241,2.000000000000000,18147.000000000000000
7773,410510032003007,+45.5548839,-122.6498121,15.000000000000000,15803.000000000000000
7774,410510069001045,+45.5122530,-122.7203179,7.000000000000000,20509.000000000000000
7775,410510031002022,+45.5570010,-122.6396790,13.000000000000000,17035.000000000000000
7776,410510011011062,+45.5146538,-122.6680624,1.000000000000000,6545.000000000000000
7777,410510073001011,+45.5877955,-122.5964475,16.000000000000000,4376.000000000000000
7778,410050201003015,+45.4234605,-122.6718896,11.000000000000000,14187.000000000000000
7779,410510036021058,+45.5635811,-122.6325264,20.000000000000000,19818.000000000000000
7780,410510034023004,+45.5539573,-122.6736658,12.000000000000000,13705.000000000000000
7781,410510087002006,+45.4705871,-122.6060824,37.000000000000000,45435.000000000000000
7782,410510036014012,+45.5661103,-122.6587496,13.000000000000000,14421.000000000000000
7783,410510034011027,+45.5598107,-122.6634501,12.000000000000000,15001.000000000000000
7784,410510058004006,+45.5036440,-122.7059006,9.000000000000000,12819.000000000000000
7785,410510096052007,+45.5293465,-122.4924880,17.000000000000000,27784.000000000000000
7786,410510074002005,+45.5672891,-122.6103737,41.000000000000000,67926.000000000000000
7787,410510046021021,+45.5115151,-122.6974017,7.000000000000000,11390.000000000000000
7788,410510076001022,+45.5585553,-122.5883722,19.000000000000000,32837.000000000000000
7789,410510078002015,+45.5532309,-122.5643373,5.000000000000000,12099.000000000000000
7790,410050209001013,+45.4609621,-122.6336690,12.000000000000000,14894.000000000000000
7791,410050201002012,+45.4256088,-122.6688843,11.000000000000000,12206.000000000000000
7792,410510010005017,+45.4973613,-122.6550967,33.000000000000000,48490.000000000000000
7793,410510059004022,+45.4901785,-122.6774275,19.000000000000000,20305.000000000000000
7794,410510062002018,+45.4648456,-122.6892214,21.000000000000000,25672.000000000000000
7795,410510036021052,+45.5651870,-122.6319904,18.000000000000000,17334.000000000000000
7796,410510031001040,+45.5596619,-122.6309248,9.000000000000000,16094.000000000000000
7797,410510051002067,+45.5240743,-122.6796214,4.000000000000000,33437.000000000000000
7798,410050211001021,+45.4427009,-122.6209350,18.000000000000000,29116.000000000000000
7799,410510089011003,+45.4792377,-122.4960853,5.000000000000000,8830.000000000000000
7800,410050222061013,+45.4595361,-122.5693014,18.000000000000000,35688.000000000000000
7801,410510062002029,+45.4641877,-122.6870000,27.000000000000000,43614.000000000000000
7802,410510036021014,+45.5691047,-122.6335937,20.000000000000000,19778.000000000000000
7803,410510036012050,+45.5720658,-122.6555168,9.000000000000000,11931.000000000000000
7804,410510007011009,+45.5044154,-122.5907071,62.000000000000000,71191.000000000000000
7805,410510036022047,+45.5651740,-122.6373385,13.000000000000000,13793.000000000000000
7806,410510031004023,+45.5488451,-122.6405917,23.000000000000000,25938.000000000000000
7807,410510036022010,+45.5686706,-122.6416178,13.000000000000000,9410.000000000000000
7808,410510040012019,+45.5822759,-122.7178892,10.000000000000000,11043.000000000000000
7809,410510088002012,+45.4638669,-122.6032279,26.000000000000000,33320.000000000000000
