OID_,geoid,intptlat,intptlon,NAME,COALIT
955,410510088003012.000000000000000,45.463859558105469,-122.608665466308594,BRENTWOOD-DARLINGTON,SEUL
956,410510088003005.000000000000000,45.466941833496094,-122.608154296875000,BRENTWOOD-DARLINGTON,SEUL
957,410510088003009.000000000000000,45.466274261474609,-122.607666015625000,BRENTWOOD-DARLINGTON,SEUL
958,410510088003003.000000000000000,45.467594146728516,-122.606063842773438,BRENTWOOD-DARLINGTON,SEUL
959,410510088003004.000000000000000,45.466899871826172,-122.606063842773438,BRENTWOOD-DARLINGTON,SEUL
960,410510087002006.000000000000000,45.470588684082031,-122.606079101562500,BRENTWOOD-DARLINGTON,SEUL
961,410510087002015.000000000000000,45.469676971435547,-122.606063842773438,BRENTWOOD-DARLINGTON,SEUL
962,410510088003000.000000000000000,45.468284606933594,-122.606063842773438,BRENTWOOD-DARLINGTON,SEUL
963,410510088003008.000000000000000,45.465312957763672,-122.605766296386719,BRENTWOOD-DARLINGTON,SEUL
964,410510088003026.000000000000000,45.466197967529297,-122.606063842773438,BRENTWOOD-DARLINGTON,SEUL
965,410510088003010.000000000000000,45.464405059814453,-122.604919433593750,BRENTWOOD-DARLINGTON,SEUL
966,410510087002003.000000000000000,45.474697113037109,-122.605361938476562,BRENTWOOD-DARLINGTON,SEUL
967,410510004023031.000000000000000,45.476600646972656,-122.601257324218750,MT. SCOTT-ARLETA,SEUL
968,410510099033028.000000000000000,45.476390838623047,-122.490325927734375,PLEASANT VALLEY,EPCO
969,410510099033018.000000000000000,45.480915069580078,-122.487083435058594,PLEASANT VALLEY,EPCO
970,410510004023029.000000000000000,45.476600646972656,-122.599967956542969,MT. SCOTT-ARLETA,SEUL
971,410510087002000.000000000000000,45.474636077880859,-122.598876953125000,BRENTWOOD-DARLINGTON,SEUL
972,410510087002016.000000000000000,45.469673156738281,-122.603485107421875,BRENTWOOD-DARLINGTON,SEUL
973,410510087002001.000000000000000,45.472911834716797,-122.600914001464844,BRENTWOOD-DARLINGTON,SEUL
974,410510087001009.000000000000000,45.472251892089844,-122.597633361816406,BRENTWOOD-DARLINGTON,SEUL
975,410510087002022.000000000000000,45.468982696533203,-122.603485107421875,BRENTWOOD-DARLINGTON,SEUL
976,410510088002003.000000000000000,45.468284606933594,-122.603477478027344,BRENTWOOD-DARLINGTON,SEUL
977,410510088002004.000000000000000,45.467590332031250,-122.603477478027344,BRENTWOOD-DARLINGTON,SEUL
978,410510088002007.000000000000000,45.466899871826172,-122.603485107421875,BRENTWOOD-DARLINGTON,SEUL
979,410510088002008.000000000000000,45.466197967529297,-122.603477478027344,BRENTWOOD-DARLINGTON,SEUL
980,410510088002011.000000000000000,45.465164184570312,-122.603485107421875,BRENTWOOD-DARLINGTON,SEUL
981,410510088002009.000000000000000,45.466194152832031,-122.600891113281250,BRENTWOOD-DARLINGTON,SEUL
982,410510088002012.000000000000000,45.463867187500000,-122.603225708007812,BRENTWOOD-DARLINGTON,SEUL
983,410510087002021.000000000000000,45.468978881835938,-122.600868225097656,BRENTWOOD-DARLINGTON,SEUL
984,410510088002005.000000000000000,45.467586517333984,-122.600875854492188,BRENTWOOD-DARLINGTON,SEUL
985,410510088002010.000000000000000,45.465160369873047,-122.600906372070312,BRENTWOOD-DARLINGTON,SEUL
986,410510088002013.000000000000000,45.463790893554688,-122.600914001464844,BRENTWOOD-DARLINGTON,SEUL
987,410510016014008.000000000000000,45.510490417480469,-122.598701477050781,MT. TABOR,SEUL
988,410510016014009.000000000000000,45.512126922607422,-122.595771789550781,MT. TABOR,SEUL
989,410510007014003.000000000000000,45.505031585693359,-122.598472595214844,SOUTH TABOR,SEUL
990,410510007014009.000000000000000,45.502738952636719,-122.598960876464844,SOUTH TABOR,SEUL
991,410510007014006.000000000000000,45.503601074218750,-122.596542358398438,SOUTH TABOR,SEUL
992,410510016014006.000000000000000,45.506748199462891,-122.594444274902344,MT. TABOR,SEUL
993,410510007014004.000000000000000,45.504329681396484,-122.598464965820312,SOUTH TABOR,SEUL
994,410510007014007.000000000000000,45.503601074218750,-122.597999572753906,SOUTH TABOR,SEUL
995,410510007014011.000000000000000,45.502738952636719,-122.597038269042969,SOUTH TABOR,SEUL
996,410510007014014.000000000000000,45.503604888916016,-122.595092773437500,SOUTH TABOR,SEUL
997,410510007014000.000000000000000,45.504405975341797,-122.593101501464844,SOUTH TABOR,SEUL
998,410510007014012.000000000000000,45.502738952636719,-122.596069335937500,SOUTH TABOR,SEUL
999,410510007014005.000000000000000,45.504337310791016,-122.596534729003906,SOUTH TABOR,SEUL
1000,410510007014015.000000000000000,45.502941131591797,-122.593124389648438,SOUTH TABOR,SEUL
1001,410510016014000.000000000000000,45.512626647949219,-122.590499877929688,MT. TABOR,SEUL
1002,410510016015019.000000000000000,45.514057159423828,-122.588310241699219,MT. TABOR,SEUL
1003,410510016014004.000000000000000,45.511840820312500,-122.589385986328125,MT. TABOR,SEUL
1004,410510016014005.000000000000000,45.509578704833984,-122.589286804199219,MT. TABOR,SEUL
1005,410510016012004.000000000000000,45.513290405273438,-122.588325500488281,MT. TABOR,SEUL
1006,410510066022030.000000000000000,45.475761413574219,-122.700065612792969,HILLSDALE,SWCS
1007,410510016015020.000000000000000,45.514057159423828,-122.586418151855469,MT. TABOR,SEUL
1008,410510016011028.000000000000000,45.515048980712891,-122.584251403808594,MONTAVILLA,SEUL
1009,410510016011034.000000000000000,45.514068603515625,-122.584243774414062,MONTAVILLA,SEUL
1010,410510016012006.000000000000000,45.512569427490234,-122.586425781250000,MT. TABOR,SEUL
1011,410510016012009.000000000000000,45.511913299560547,-122.588005065917969,MT. TABOR,SEUL
1012,410510016012018.000000000000000,45.510936737060547,-122.587989807128906,MT. TABOR,SEUL
1013,410510016012017.000000000000000,45.511199951171875,-122.586128234863281,MT. TABOR,SEUL
1014,410510016014010.000000000000000,45.511253356933594,-122.593025207519531,MT. TABOR,SEUL
1015,410510007011009.000000000000000,45.504413604736328,-122.590705871582031,SOUTH TABOR,SEUL
1016,410510007011010.000000000000000,45.502960205078125,-122.590713500976562,SOUTH TABOR,SEUL
1017,410510016013008.000000000000000,45.509296417236328,-122.587974548339844,MT. TABOR,SEUL
1018,410510006013005.000000000000000,45.484104156494141,-122.572914123535156,LENTS,EPCO
1019,410510016013009.000000000000000,45.508758544921875,-122.587608337402344,MT. TABOR,SEUL
1020,410510016013010.000000000000000,45.508426666259766,-122.585762023925781,MT. TABOR,SEUL
1021,410510006014029.000000000000000,45.481792449951172,-122.573768615722656,LENTS,EPCO
1022,410510006024028.000000000000000,45.478515625000000,-122.576690673828125,LENTS,EPCO
1023,410510006024027.000000000000000,45.478454589843750,-122.575904846191406,LENTS,EPCO
1024,410510006023007.000000000000000,45.476661682128906,-122.575965881347656,LENTS,EPCO
1025,410510006024013.000000000000000,45.478435516357422,-122.574943542480469,LENTS,EPCO
1026,410510006024012.000000000000000,45.478408813476562,-122.573974609375000,LENTS,EPCO
1027,410510006023005.000000000000000,45.476623535156250,-122.574043273925781,LENTS,EPCO
1028,410510005023015.000000000000000,45.476531982421875,-122.585487365722656,MT. SCOTT-ARLETA,SEUL
1029,410510005023024.000000000000000,45.476036071777344,-122.585487365722656,MT. SCOTT-ARLETA,SEUL
1030,410510086001006.000000000000000,45.475193023681641,-122.585990905761719,BRENTWOOD-DARLINGTON,SEUL
1031,410510086001021.000000000000000,45.473175048828125,-122.584754943847656,BRENTWOOD-DARLINGTON,SEUL
1032,410510086001011.000000000000000,45.474014282226562,-122.584754943847656,BRENTWOOD-DARLINGTON,SEUL
1033,410510005023012.000000000000000,45.477218627929688,-122.582908630371094,MT. SCOTT-ARLETA,SEUL
1034,410510005023014.000000000000000,45.476531982421875,-122.582923889160156,MT. SCOTT-ARLETA,SEUL
1035,410510086001005.000000000000000,45.475189208984375,-122.584793090820312,BRENTWOOD-DARLINGTON,SEUL
1036,410510086001022.000000000000000,45.472599029541016,-122.584754943847656,BRENTWOOD-DARLINGTON,SEUL
1037,410510086001023.000000000000000,45.472045898437500,-122.584770202636719,BRENTWOOD-DARLINGTON,SEUL
1038,410510086001003.000000000000000,45.474700927734375,-122.582328796386719,BRENTWOOD-DARLINGTON,SEUL
1039,410510005023013.000000000000000,45.477214813232422,-122.580345153808594,MT. SCOTT-ARLETA,SEUL
1040,410510005023019.000000000000000,45.476329803466797,-122.581367492675781,MT. SCOTT-ARLETA,SEUL
1041,410510005023021.000000000000000,45.476322174072266,-122.580352783203125,MT. SCOTT-ARLETA,SEUL
1042,410510086001013.000000000000000,45.472797393798828,-122.581535339355469,BRENTWOOD-DARLINGTON,SEUL
1043,410510086001000.000000000000000,45.475524902343750,-122.579895019531250,BRENTWOOD-DARLINGTON,SEUL
1044,410510086001015.000000000000000,45.471527099609375,-122.581031799316406,BRENTWOOD-DARLINGTON,SEUL
1045,410510086001026.000000000000000,45.470520019531250,-122.581016540527344,BRENTWOOD-DARLINGTON,SEUL
1046,410510086002012.000000000000000,45.464172363281250,-122.585487365722656,BRENTWOOD-DARLINGTON,SEUL
1047,410510066011002.000000000000000,45.474269866943359,-122.727661132812500,MAPLEWOOD,SWCS
1048,410510086002009.000000000000000,45.466007232666016,-122.583343505859375,BRENTWOOD-DARLINGTON,SEUL
1049,410510006022024.000000000000000,45.466022491455078,-122.577804565429688,LENTS,EPCO
1050,410510066011004.000000000000000,45.473457336425781,-122.723747253417969,MAPLEWOOD,SWCS
1051,410510086002008.000000000000000,45.467094421386719,-122.580322265625000,BRENTWOOD-DARLINGTON,SEUL
1052,410510086002018.000000000000000,45.463695526123047,-122.579704284667969,BRENTWOOD-DARLINGTON,SEUL
1053,410510005023023.000000000000000,45.476318359375000,-122.579330444335938,MT. SCOTT-ARLETA,SEUL
1054,410510006023012.000000000000000,45.474956512451172,-122.578544616699219,LENTS,EPCO
1055,410510006023013.000000000000000,45.474933624267578,-122.577529907226562,LENTS,EPCO
1056,410510006022007.000000000000000,45.473133087158203,-122.577529907226562,LENTS,EPCO
1057,410510006022010.000000000000000,45.471332550048828,-122.577484130859375,LENTS,EPCO
1058,410510006022006.000000000000000,45.473110198974609,-122.576446533203125,LENTS,EPCO
1059,410510006023014.000000000000000,45.474899291992188,-122.576454162597656,LENTS,EPCO
1060,410510006022011.000000000000000,45.471305847167969,-122.576423645019531,LENTS,EPCO
1061,410510006022017.000000000000000,45.469535827636719,-122.577476501464844,LENTS,EPCO
1062,410510006024032.000000000000000,45.478393554687500,-122.573005676269531,LENTS,EPCO
1063,410510006022018.000000000000000,45.469558715820312,-122.578521728515625,LENTS,EPCO
1064,410510006023022.000000000000000,45.474430084228516,-122.575370788574219,LENTS,EPCO
1065,410510006023004.000000000000000,45.476604461669922,-122.573074340820312,LENTS,EPCO
1066,410510006023023.000000000000000,45.474403381347656,-122.574356079101562,LENTS,EPCO
1067,410510006023017.000000000000000,45.475269317626953,-122.573318481445312,LENTS,EPCO
1068,410510006022005.000000000000000,45.473083496093750,-122.575363159179688,LENTS,EPCO
1069,410510006022012.000000000000000,45.471282958984375,-122.575393676757812,LENTS,EPCO
1070,410510006022016.000000000000000,45.469509124755859,-122.576423645019531,LENTS,EPCO
1071,410510006022025.000000000000000,45.469482421875000,-122.575386047363281,LENTS,EPCO
1072,410510006022013.000000000000000,45.471260070800781,-122.574401855468750,LENTS,EPCO
1073,410510006022020.000000000000000,45.469455718994141,-122.574394226074219,LENTS,EPCO
1074,410510086002001.000000000000000,45.468326568603516,-122.580337524414062,BRENTWOOD-DARLINGTON,SEUL
1075,410510089022005.000000000000000,45.467861175537109,-122.568885803222656,LENTS,EPCO
1076,410510006022014.000000000000000,45.470905303955078,-122.571464538574219,LENTS,EPCO
1077,410510006022019.000000000000000,45.467765808105469,-122.576622009277344,LENTS,EPCO
1078,410510089022002.000000000000000,45.467735290527344,-122.571777343750000,LENTS,EPCO
1079,410510029034015.000000000000000,45.541202545166016,-122.575195312500000,MADISON SOUTH,CNN
1080,410510077001014.000000000000000,45.560684204101562,-122.572319030761719,SUMNER,CNN
1081,410510066011013.000000000000000,45.469532012939453,-122.726455688476562,MAPLEWOOD,SWCS
1082,410510073001107.000000000000000,45.568489074707031,-122.565795898437500,SUMNER,CNN
1083,410510077001011.000000000000000,45.561485290527344,-122.572303771972656,SUMNER,CNN
1085,410510066011012.000000000000000,45.471054077148438,-122.725700378417969,MAPLEWOOD,SWCS
1086,410510073001181.000000000000000,45.566795349121094,-122.570205688476562,SUMNER,CNN
1087,410510073001192.000000000000000,45.565387725830078,-122.558631896972656,SUMNER,CNN
1088,410510073001207.000000000000000,45.563934326171875,-122.562232971191406,SUMNER,CNN
1089,410510073001246.000000000000000,45.566936492919922,-122.555915832519531,SUMNER,CNN
1091,410510066022000.000000000000000,45.473789215087891,-122.701286315917969,HILLSDALE,SWCS
1093,410510071001081.000000000000000,45.626163482666016,-122.817474365234375,LINNTON,NWNW
1094,410510067021000.000000000000000,45.480060577392578,-122.704902648925781,HILLSDALE,SWCS
1095,410510073001106.000000000000000,45.566711425781250,-122.556144714355469,SUMNER,CNN
1096,410510073001103.000000000000000,45.566608428955078,-122.552856445312500,PARKROSE,EPCO
1098,410510061002017.000000000000000,45.479393005371094,-122.700271606445312,HILLSDALE,SWCS
1099,410510073001076.000000000000000,45.568428039550781,-122.541862487792969,PARKROSE,EPCO
1100,410510073001256.000000000000000,45.566886901855469,-122.538856506347656,PARKROSE,EPCO
1101,410510073001100.000000000000000,45.568519592285156,-122.546264648437500,PARKROSE,EPCO
1102,410510073001090.000000000000000,45.566860198974609,-122.554458618164062,PARKROSE,EPCO
1103,410510073001198.000000000000000,45.565368652343750,-122.549629211425781,PARKROSE,EPCO
1105,410510018013039.000000000000000,45.523265838623047,-122.608200073242188,NORTH TABOR,SEUL
1106,410510018013038.000000000000000,45.523235321044922,-122.606956481933594,NORTH TABOR,SEUL
1107,410510018021010.000000000000000,45.521076202392578,-122.608200073242188,MT. TABOR,SEUL
1108,410510018013027.000000000000000,45.524612426757812,-122.605903625488281,NORTH TABOR,SEUL
1109,410510018013026.000000000000000,45.523937225341797,-122.604866027832031,NORTH TABOR,SEUL
1110,410510018013025.000000000000000,45.525299072265625,-122.604843139648438,NORTH TABOR,SEUL
1111,410510018013036.000000000000000,45.523925781250000,-122.605903625488281,NORTH TABOR,SEUL
1112,410510018021009.000000000000000,45.522453308105469,-122.606727600097656,MT. TABOR,SEUL
1113,410510089021011.000000000000000,45.470409393310547,-122.552223205566406,LENTS,EPCO
1114,410510029013006.000000000000000,45.548927307128906,-122.597846984863281,ROSEWAY,CNN
1115,410510029013014.000000000000000,45.547546386718750,-122.597854614257812,ROSE CITY PARK,CNN
1116,410510029013005.000000000000000,45.548927307128906,-122.596832275390625,ROSEWAY,CNN
1117,410510029013004.000000000000000,45.548927307128906,-122.595817565917969,ROSEWAY,CNN
1118,410510029014024.000000000000000,45.550354003906250,-122.595802307128906,ROSEWAY,CNN
1119,410510029013015.000000000000000,45.547546386718750,-122.596839904785156,ROSE CITY PARK,CNN
1120,410510029014022.000000000000000,45.551765441894531,-122.594772338867188,ROSEWAY,CNN
1121,410510029014021.000000000000000,45.551765441894531,-122.593765258789062,ROSEWAY,CNN
1122,410510029014023.000000000000000,45.550354003906250,-122.594787597656250,ROSEWAY,CNN
1123,410510029014031.000000000000000,45.550354003906250,-122.593772888183594,ROSEWAY,CNN
1124,410510029013016.000000000000000,45.547542572021484,-122.595825195312500,ROSEWAY,CNN
1125,410510029013017.000000000000000,45.547542572021484,-122.594810485839844,ROSEWAY,CNN
1126,410510029013002.000000000000000,45.548927307128906,-122.593780517578125,ROSEWAY,CNN
1127,410510077001021.000000000000000,45.560894012451172,-122.564895629882812,SUMNER,CNN
1128,410510029013028.000000000000000,45.545078277587891,-122.597946166992188,ROSE CITY PARK,CNN
1129,410510029013024.000000000000000,45.546115875244141,-122.596855163574219,ROSE CITY PARK,CNN
1130,410510077001013.000000000000000,45.560684204101562,-122.570106506347656,SUMNER,CNN
1131,410510077001020.000000000000000,45.560176849365234,-122.565307617187500,SUMNER,CNN
1132,410510067021001.000000000000000,45.482383728027344,-122.714149475097656,HAYHURST,SWCS
1133,410510077001027.000000000000000,45.558300018310547,-122.572334289550781,SUMNER,CNN
1134,410510073001204.000000000000000,45.562652587890625,-122.557151794433594,PARKROSE,EPCO
1135,410510077001002.000000000000000,45.561405181884766,-122.561668395996094,PARKROSE,EPCO
1136,410510077001016.000000000000000,45.559841156005859,-122.570114135742188,SUMNER,CNN
1137,410510077001025.000000000000000,45.559024810791016,-122.570114135742188,SUMNER,CNN
1138,410510077001031.000000000000000,45.557304382324219,-122.570724487304688,SUMNER,CNN
1139,410510077001030.000000000000000,45.557304382324219,-122.571792602539062,SUMNER,CNN
1140,410510077001037.000000000000000,45.555149078369141,-122.573036193847656,SUMNER,CNN
