OID_,gidbk20,intptlat20,intptlon20,DISTRICT
4161,410510084002007.000000000000000,45.490656100000002,-122.547409400000006,1
4163,410510081002013.000000000000000,45.528534600000000,-122.555574300000004,1
4164,410510082031023.000000000000000,45.515445499999998,-122.544999799999999,1
4167,410510074001013.000000000000000,45.563921600000000,-122.600048299999997,2
4168,410510006014006.000000000000000,45.487442399999999,-122.576334299999999,1
4169,410510035013001.000000000000000,45.559477700000002,-122.686138900000003,2
4170,410510043001102.000000000000000,45.551557799999998,-122.733570799999995,4
4171,410510042003024.000000000000000,45.591602500000000,-122.759346699999995,2
4176,410510073001003.000000000000000,45.600716900000002,-122.638907399999994,2
4177,410510008013017.000000000000000,45.498576399999997,-122.614463000000001,3
4184,410510034023018.000000000000000,45.551432499999997,-122.673135500000001,2
4186,410510094001019.000000000000000,45.538252499999999,-122.500221300000007,1
4187,410510045001004.000000000000000,45.539253400000000,-122.691507099999995,4
4190,410510060021011.000000000000000,45.477499100000003,-122.697425699999997,4
4191,410510039031002.000000000000000,45.583824399999997,-122.708558999999994,2
4192,410510031001012.000000000000000,45.562111399999999,-122.637100399999994,2
4194,410510097011001.000000000000000,45.512942799999998,-122.500154100000003,1
4196,410510082041020.000000000000000,45.508326900000000,-122.544861800000007,1
4199,410510019004026.000000000000000,45.529323099999999,-122.626750200000004,3
4201,410510094001014.000000000000000,45.539165900000000,-122.499146900000000,1
4202,410510023031018.000000000000000,45.539710300000003,-122.678470599999997,2
4204,410510005013034.000000000000000,45.476599600000000,-122.599326300000001,3
4205,410510090014002.000000000000000,45.485327200000000,-122.535015799999996,1
4206,410510059033018.000000000000000,45.480500200000002,-122.675336700000003,4
4207,410510004022019.000000000000000,45.483663999999997,-122.608011800000000,3
4208,410510051021007.000000000000000,45.526956900000002,-122.678095999999996,4
4212,410510033022001.000000000000000,45.555009300000002,-122.657120100000000,2
4213,410510036024036.000000000000000,45.570836300000003,-122.647487299999995,2
4216,410510028023028.000000000000000,45.531627399999998,-122.603615800000000,3
4220,410510072023037.000000000000000,45.610432099999997,-122.706904800000004,2
4223,410510039032009.000000000000000,45.586254199999999,-122.711051499999996,2
4226,410510002012027.000000000000000,45.459002499999997,-122.646036699999996,4
4228,410510091022011.000000000000000,45.491013400000000,-122.522213300000004,1
4229,410510010004015.000000000000000,45.491753899999999,-122.652489200000005,3
4232,410510029011006.000000000000000,45.554633500000001,-122.584197700000004,3
4235,410510004013009.000000000000000,45.481684399999999,-122.615940300000005,3
4238,410510034012010.000000000000000,45.557056400000000,-122.665946800000000,2
4241,410510010002011.000000000000000,45.500983200000000,-122.646154899999999,3
4244,410510098042011.000000000000000,45.497520199999997,-122.489278799999994,1
4248,410510069002004.000000000000000,45.506012800000001,-122.731720999999993,4
4251,410510040024037.000000000000000,45.577019399999998,-122.730917500000004,2
4253,410510037011005.000000000000000,45.579630999999999,-122.666014799999999,2
4255,410510037012001.000000000000000,45.573853800000002,-122.662854100000004,2
4256,410510021011014.000000000000000,45.521857300000001,-122.659192399999995,3
4257,410510030002002.000000000000000,45.557483800000000,-122.621925599999997,2
4259,410510006024013.000000000000000,45.478436500000001,-122.574943300000001,1
4260,410510082012001.000000000000000,45.510791400000002,-122.552175800000001,1
4264,410510003024011.000000000000000,45.467772900000000,-122.634930699999998,4
4267,410510037011022.000000000000000,45.575460300000003,-122.664177499999994,2
4268,410510062003005.000000000000000,45.463784400000002,-122.697900099999998,4
4272,410510045001011.000000000000000,45.540455299999998,-122.699502600000002,4
4274,410510007022006.000000000000000,45.494744699999998,-122.589393900000005,3
4283,410510017042021.000000000000000,45.522286200000003,-122.590355900000006,3
4288,410510040022005.000000000000000,45.581188099999999,-122.722505600000005,2
4289,410510060021018.000000000000000,45.474594600000003,-122.694429999999997,4
4290,410510009014005.000000000000000,45.504171599999999,-122.637121199999996,3
4291,410510090021000.000000000000000,45.500712600000000,-122.533185599999996,1
4292,410510106022007.000000000000000,45.519390000000001,-122.675505999999999,4
4293,410510080021001.000000000000000,45.547047800000001,-122.542389799999995,1
4294,410510059011007.000000000000000,45.495409600000002,-122.674447799999996,4
4295,410510005013030.000000000000000,45.476610100000002,-122.595468999999994,3
4296,410510005012027.000000000000000,45.477056699999999,-122.593988600000003,3
4297,410510018011015.000000000000000,45.527765500000001,-122.600762099999997,3
4299,410510040024019.000000000000000,45.578585799999999,-122.731484499999993,2
4300,410510021011032.000000000000000,45.520803500000000,-122.663259400000001,3
4302,410510005013032.000000000000000,45.476602000000000,-122.598043399999995,3
4306,410510072023040.000000000000000,45.609577100000003,-122.692006800000001,2
4308,410510019003020.000000000000000,45.522502899999999,-122.630246400000004,3
4311,410510073001189.000000000000000,45.581418300000003,-122.638491299999998,2
4317,410510003025015.000000000000000,45.468743600000003,-122.631904700000007,4
4318,410510026002006.000000000000000,45.544142500000000,-122.630177700000004,2
4319,410510039031000.000000000000000,45.583818399999998,-122.705989000000002,2
4320,410510001024017.000000000000000,45.465395000000001,-122.657477999999998,4
4324,410510089043007.000000000000000,45.471108500000000,-122.531511499999993,1
4326,410510050022038.000000000000000,45.531016899999997,-122.690027700000002,4
4327,410510005014001.000000000000000,45.487806900000002,-122.595168000000001,3
4328,410510042001026.000000000000000,45.592409699999997,-122.750693299999995,2
4329,410510002022028.000000000000000,45.476203699999999,-122.641640699999996,4
4336,410510027021031.000000000000000,45.536219600000003,-122.621476700000002,2
4339,410510065013009.000000000000000,45.458568999999997,-122.738515500000005,4
4341,410510062003019.000000000000000,45.460126500000001,-122.696216699999994,4
4344,410510006021019.000000000000000,45.476401699999997,-122.561395500000003,1
4346,410510031001019.000000000000000,45.562116199999998,-122.640651199999994,2
4348,410510095021008.000000000000000,45.550599300000002,-122.521999399999999,1
4352,410510011021028.000000000000000,45.506095199999997,-122.652691099999998,3
4353,410510001011018.000000000000000,45.459688300000003,-122.650011100000000,4
4354,410510042001031.000000000000000,45.591013099999998,-122.753665999999996,2
4359,410510018011016.000000000000000,45.527759900000000,-122.599975400000005,3
4360,410510018021014.000000000000000,45.522643500000001,-122.614258000000007,3
4361,410510042002007.000000000000000,45.589418700000003,-122.753585200000003,2
4362,410510072021025.000000000000000,45.583547199999998,-122.662429000000003,2
4363,410510013021001.000000000000000,45.511449300000002,-122.624851000000007,3
4365,410510029024012.000000000000000,45.535548599999998,-122.599059800000006,3
4366,410510056022016.000000000000000,45.511105899999997,-122.681149099999999,4
4368,410510018013035.000000000000000,45.523234600000002,-122.605900399999996,3
4370,410510040035013.000000000000000,45.583869000000000,-122.724483500000005,2
4372,410510092032010.000000000000000,45.517803000000001,-122.526878600000003,1
4373,410510081003005.000000000000000,45.530737299999998,-122.543673999999996,1
4374,410510029025009.000000000000000,45.544898500000002,-122.592089900000005,3
4381,410510068022013.000000000000000,45.483053400000003,-122.710416100000003,4
4384,410510073001177.000000000000000,45.556167299999998,-122.521815799999999,1
4385,410510091024019.000000000000000,45.482773899999998,-122.519237500000003,1
4387,410510106022030.000000000000000,45.518476000000000,-122.680645699999999,4
4388,410510087001010.000000000000000,45.472257200000001,-122.596656499999995,3
4396,410510025022009.000000000000000,45.534811500000004,-122.639613699999998,2
4401,410510094003011.000000000000000,45.539424099999998,-122.521374100000003,1
4403,410510102003101.000000000000000,45.554788700000003,-122.502918300000005,1
4404,410510001022027.000000000000000,45.469007200000000,-122.650004800000005,4
4406,410510019002026.000000000000000,45.520630900000000,-122.621517299999994,3
4408,410510021023011.000000000000000,45.523955100000002,-122.646957999999998,3
4409,410510013014016.000000000000000,45.516094000000002,-122.628877000000003,3
4410,410510070012013.000000000000000,45.538539000000000,-122.772296800000007,4
4415,410510097032011.000000000000000,45.505607900000001,-122.489288999999999,1
4421,410510074002006.000000000000000,45.567306899999998,-122.616139300000000,2
4422,410510063001004.000000000000000,45.458337499999999,-122.681301000000005,4
4428,410510038013006.000000000000000,45.582038699999998,-122.687960000000004,2
4429,410510068022015.000000000000000,45.484615400000003,-122.708962299999996,4
4431,410510025015014.000000000000000,45.542838099999997,-122.640616600000001,2
4433,410510091021004.000000000000000,45.497862499999997,-122.520550299999996,1
4436,410510059031016.000000000000000,45.471710600000002,-122.671899100000005,4
4439,410510102001045.000000000000000,45.544222599999998,-122.494333800000007,1
4441,410510081002001.000000000000000,45.529834999999999,-122.545255800000007,1
4442,410510070012010.000000000000000,45.538157599999998,-122.778186800000000,4
4443,410510031001047.000000000000000,45.559662600000003,-122.634613400000006,2
4445,410510059021010.000000000000000,45.494406300000001,-122.671448600000005,4
4454,410510013012010.000000000000000,45.513952600000003,-122.626349200000007,3
4458,410510050021003.000000000000000,45.528895499999997,-122.688934200000006,4
4461,410510022034007.000000000000000,45.540440799999999,-122.662875700000001,2
4462,410510036024009.000000000000000,45.573887499999998,-122.649198400000003,2
4465,410510032004000.000000000000000,45.551609999999997,-122.641817799999998,2
4466,410510025024007.000000000000000,45.538204600000000,-122.646832700000004,2
4467,410510029013004.000000000000000,45.548927999999997,-122.595814000000004,3
4468,410510024022008.000000000000000,45.533245500000000,-122.647569700000005,2
4469,410510045001041.000000000000000,45.537141200000001,-122.705884499999996,4
4470,410510042001028.000000000000000,45.591070799999997,-122.751386699999998,2
4472,410510006021007.000000000000000,45.479069799999998,-122.567238900000007,1
4473,410510070011023.000000000000000,45.538967300000003,-122.781824799999995,4
4474,410510056013004.000000000000000,45.515340999999999,-122.683197199999995,4
4475,410510065023000.000000000000000,45.466284000000002,-122.710733599999998,4
4477,410510049011005.000000000000000,45.533690999999997,-122.699769300000000,4
4479,410510010003005.000000000000000,45.504136400000000,-122.646633899999998,3
4482,410510073001029.000000000000000,45.577445200000000,-122.570435700000004,1
4483,410510039032026.000000000000000,45.584707299999998,-122.712937900000000,2
4485,410510003024013.000000000000000,45.466686600000003,-122.628713099999999,4
4486,410510009023018.000000000000000,45.491190300000000,-122.636117999999996,3
4489,410510080021011.000000000000000,45.542572100000001,-122.540739400000007,1
4493,410510093022017.000000000000000,45.524365299999999,-122.522887900000001,1
4494,410510019002025.000000000000000,45.521348199999998,-122.621519399999997,3
4495,410510041031021.000000000000000,45.595488500000002,-122.746820900000003,2
4497,410510087001024.000000000000000,45.469852699999997,-122.595679799999999,3
4499,410510036024001.000000000000000,45.575079100000004,-122.647012000000004,2
4500,410510059011014.000000000000000,45.493609499999998,-122.674345500000001,4
4502,410510025021007.000000000000000,45.536877799999999,-122.637468299999995,2
4505,410510077001002.000000000000000,45.561819800000002,-122.565113400000001,1
4507,410510035021003.000000000000000,45.555629500000002,-122.679696699999994,2
4508,410510039043022.000000000000000,45.578147399999999,-122.699411299999994,2
4509,410510056013009.000000000000000,45.513666200000003,-122.679777900000005,4
4512,410510092031005.000000000000000,45.517472900000001,-122.521867400000005,1
4513,410510058002007.000000000000000,45.504254099999997,-122.694752600000001,4
4517,410510035021036.000000000000000,45.551333300000003,-122.678671199999997,2
